mode,fold,tau,n_pos,F1,F2,precision,recall,coverage
soft_median,weighted,0.9675,135,0.6098975939186407,0.6967395310675419,0.5056231097758721,0.7703703703703704,0.5244026485895923
soft_median,weighted,0.97,135,0.6099599796553594,0.6930920614654524,0.509048660211451,0.762962962962963,0.515598867167992
soft_median,weighted,0.9725,135,0.6169517983025609,0.6930294228430876,0.5221450828740497,0.7555555555555555,0.49835645103324694
soft_median,weighted,0.975,135,0.6074369425246618,0.67696765734007,0.5194135447300005,0.7333333333333333,0.48605816719729533
soft_median,weighted,0.9775,135,0.612399931294458,0.6793550260826827,0.5271430286755958,0.7333333333333333,0.47963255341702044
soft_median,weighted,0.98,135,0.6111754412317413,0.6748753734297952,0.5297304564092223,0.725925925925926,0.4736132020265436
soft_median,weighted,0.9825,135,0.607975488191476,0.6616263729214247,0.5379420751086038,0.7037037037037037,0.4538048212343308
soft_median,weighted,0.985,135,0.6131088677081571,0.6598980919815978,0.5522770185515283,0.6962962962962963,0.44008757587145025
soft_median,weighted,0.9875,135,0.600225512869191,0.6420034770361568,0.5450911228689006,0.674074074074074,0.4285300327762394
soft_median,weighted,0.99,135,0.6077097505668935,0.6452470833001807,0.5600946591466046,0.674074074074074,0.4195384543384965
soft_median,weighted,0.9925,135,0.6100259310541654,0.6462516161674586,0.564170757102484,0.674074074074074,0.41697248968102857
soft_median,weighted,0.995,135,0.610586581362837,0.6423458044540665,0.570585303554185,0.6666666666666666,0.4087216519840265
soft_median,weighted,0.9975,135,0.6275180157533099,0.6369782147433878,0.6222222222222221,0.6444444444444445,0.3638153228004832
soft_median,weighted,1.0,135,0.6240139284583729,0.6315662996166711,0.613020753423957,0.6370370370370371,0.35289781843681445
soft_mean,1,0.8,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.8025,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.805,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.8075,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.81,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.8125,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.815,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.8175,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.82,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.8225,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.825,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.8275,53,0.574585635359116,0.7647058823529411,0.40625,0.9811320754716981,0.8366013071895425
soft_mean,1,0.83,53,0.5777777777777777,0.7669616519174042,0.4094488188976378,0.9811320754716981,0.8300653594771242
soft_mean,1,0.8325,53,0.5777777777777777,0.7669616519174042,0.4094488188976378,0.9811320754716981,0.8300653594771242
soft_mean,1,0.835,53,0.5777777777777777,0.7669616519174042,0.4094488188976378,0.9811320754716981,0.8300653594771242
soft_mean,1,0.8375,53,0.5777777777777777,0.7669616519174042,0.4094488188976378,0.9811320754716981,0.8300653594771242
soft_mean,1,0.84,53,0.5810055865921788,0.7692307692307693,0.4126984126984127,0.9811320754716981,0.8235294117647058
soft_mean,1,0.8425,53,0.5810055865921788,0.7692307692307693,0.4126984126984127,0.9811320754716981,0.8235294117647058
soft_mean,1,0.845,53,0.5810055865921788,0.7692307692307693,0.4126984126984127,0.9811320754716981,0.8235294117647058
soft_mean,1,0.8475,53,0.5810055865921788,0.7692307692307693,0.4126984126984127,0.9811320754716981,0.8235294117647058
soft_mean,1,0.85,53,0.5842696629213483,0.771513353115727,0.416,0.9811320754716981,0.8169934640522876
soft_mean,1,0.8525,53,0.5875706214689266,0.7738095238095238,0.41935483870967744,0.9811320754716981,0.8104575163398693
soft_mean,1,0.855,53,0.5795454545454546,0.7611940298507462,0.4146341463414634,0.9622641509433962,0.803921568627451
soft_mean,1,0.8575,53,0.5828571428571429,0.7634730538922155,0.4180327868852459,0.9622641509433962,0.7973856209150327
soft_mean,1,0.86,53,0.5828571428571429,0.7634730538922155,0.4180327868852459,0.9622641509433962,0.7973856209150327
soft_mean,1,0.8625,53,0.5828571428571429,0.7634730538922155,0.4180327868852459,0.9622641509433962,0.7973856209150327
soft_mean,1,0.865,53,0.5862068965517241,0.7657657657657657,0.4214876033057851,0.9622641509433962,0.7908496732026143
soft_mean,1,0.8675,53,0.5895953757225434,0.7680722891566265,0.425,0.9622641509433962,0.7843137254901961
soft_mean,1,0.87,53,0.5895953757225434,0.7680722891566265,0.425,0.9622641509433962,0.7843137254901961
soft_mean,1,0.8725,53,0.5895953757225434,0.7680722891566265,0.425,0.9622641509433962,0.7843137254901961
soft_mean,1,0.875,53,0.5930232558139535,0.770392749244713,0.42857142857142855,0.9622641509433962,0.7777777777777778
soft_mean,1,0.8775,53,0.5930232558139535,0.770392749244713,0.42857142857142855,0.9622641509433962,0.7777777777777778
soft_mean,1,0.88,53,0.5882352941176471,0.7598784194528876,0.42735042735042733,0.9433962264150944,0.7647058823529411
soft_mean,1,0.8825,53,0.5798816568047337,0.7469512195121951,0.4224137931034483,0.9245283018867925,0.7581699346405228
soft_mean,1,0.885,53,0.5798816568047337,0.7469512195121951,0.4224137931034483,0.9245283018867925,0.7581699346405228
soft_mean,1,0.8875,53,0.5798816568047337,0.7469512195121951,0.4224137931034483,0.9245283018867925,0.7581699346405228
soft_mean,1,0.89,53,0.5714285714285714,0.7339449541284404,0.41739130434782606,0.9056603773584906,0.7516339869281046
soft_mean,1,0.8925,53,0.5714285714285714,0.7339449541284404,0.41739130434782606,0.9056603773584906,0.7516339869281046
soft_mean,1,0.895,53,0.5748502994011976,0.7361963190184049,0.42105263157894735,0.9056603773584906,0.7450980392156863
soft_mean,1,0.8975,53,0.5748502994011976,0.7361963190184049,0.42105263157894735,0.9056603773584906,0.7450980392156863
soft_mean,1,0.9,53,0.5748502994011976,0.7361963190184049,0.42105263157894735,0.9056603773584906,0.7450980392156863
soft_mean,1,0.9025,53,0.5748502994011976,0.7361963190184049,0.42105263157894735,0.9056603773584906,0.7450980392156863
